address_sk,address_id,line1,line2,city,province_id,postal_code,country_code,address_type,created_at
1157,2153,Calle 6656,,CABA,1,8113,AR,home,2025-10-28 17:05:44
1158,2154,Calle 6266,Piso 10 Dto B,Mar del Plata,1,7667,AR,home,2025-10-28 17:05:44
1159,2155,Calle 245,Piso 9 Dto B,Mendoza,4,2609,AR,home,2025-10-28 17:05:44
1160,2156,Calle 5140,,Rafaela,3,5127,AR,home,2025-10-28 17:05:44
1161,2157,Calle 8872,Piso 3 Dto A,Santa Fe,3,9339,AR,home,2025-10-28 17:05:44
1162,2158,Calle 483,,Córdoba,2,1016,AR,home,2025-10-28 17:05:44
1163,2159,Calle 7115,Piso 10 Dto B,Río Cuarto,2,2025,AR,home,2025-10-28 17:05:44
1164,2160,Calle 8256,,La Plata,1,4167,AR,home,2025-10-28 17:05:44
1165,2161,Calle 786,,Rosario,3,5575,AR,home,2025-10-28 17:05:44
1166,2162,Calle 1199,,Mar del Plata,1,8424,AR,home,2025-10-28 17:05:44
1167,2163,Calle 8550,Piso 4 Dto C,Rafaela,3,7736,AR,home,2025-10-28 17:05:44
1168,2164,Calle 3613,Piso 11 Dto B,La Plata,1,1275,AR,home,2025-10-28 17:05:44
1169,2165,Calle 4613,,Mar del Plata,1,8356,AR,home,2025-10-28 17:05:44
1170,2166,Calle 2131,Piso 10 Dto A,Villa Carlos Paz,2,1318,AR,home,2025-10-28 17:05:44
1171,2167,Calle 8063,Piso 12 Dto C,Rafaela,3,7299,AR,home,2025-10-28 17:05:44
1172,2168,Calle 9860,,San Rafael,4,7509,AR,home,2025-10-28 17:05:44
1173,2169,Calle 1101,,Villa Carlos Paz,2,8436,AR,home,2025-10-28 17:05:44
1174,2170,Calle 5148,,CABA,1,4319,AR,home,2025-10-28 17:05:44
1175,2171,Calle 1782,,Godoy Cruz,4,8606,AR,home,2025-10-28 17:05:44
1176,2172,Calle 1666,,CABA,1,1007,AR,home,2025-10-28 17:05:44
1177,2173,Calle 3899,Piso 9 Dto C,La Plata,1,3168,AR,home,2025-10-28 17:05:44
1178,2174,Calle 5652,,Mar del Plata,1,4575,AR,home,2025-10-28 17:05:44
1179,2175,Calle 8933,Piso 5 Dto B,Mar del Plata,1,1805,AR,home,2025-10-28 17:05:44
1180,2176,Calle 783,Piso 3 Dto B,Santa Fe,3,9360,AR,home,2025-10-28 17:05:44
1181,2177,Calle 7065,,Mendoza,4,4874,AR,home,2025-10-28 17:05:44
1182,2178,Calle 1665,,La Plata,1,3322,AR,home,2025-10-28 17:05:44
1183,2179,Calle 8412,,Villa Carlos Paz,2,1229,AR,home,2025-10-28 17:05:44
1184,2180,Calle 9651,,Villa Carlos Paz,2,4168,AR,home,2025-10-28 17:05:44
1185,2181,Calle 2812,Piso 10 Dto C,La Plata,1,9049,AR,home,2025-10-28 17:05:44
1186,2182,Calle 3796,,La Plata,1,9442,AR,home,2025-10-28 17:05:44
1187,2183,Calle 6692,,La Plata,1,8366,AR,home,2025-10-28 17:05:44
1188,2184,Calle 9644,Piso 9 Dto C,Mar del Plata,1,7599,AR,home,2025-10-28 17:05:44
1189,2185,Calle 1001,,Mar del Plata,1,7636,AR,home,2025-10-28 17:05:44
1190,2186,Calle 254,Piso 6 Dto A,Rosario,3,9857,AR,home,2025-10-28 17:05:44
1191,2187,Calle 2957,Piso 4 Dto C,CABA,1,6372,AR,home,2025-10-28 17:05:44
1192,2188,Calle 5998,Piso 1 Dto B,La Plata,1,2718,AR,home,2025-10-28 17:05:44
1193,2189,Calle 1194,,CABA,1,2191,AR,home,2025-10-28 17:05:44
1194,2190,Calle 7483,Piso 10 Dto A,La Plata,1,4853,AR,home,2025-10-28 17:05:44
1195,2191,Calle 4732,,Río Cuarto,2,3078,AR,home,2025-10-28 17:05:44
1196,2192,Calle 9916,,Rosario,3,9884,AR,home,2025-10-28 17:05:44
1197,2193,Calle 4109,,San Rafael,4,5884,AR,home,2025-10-28 17:05:44
1198,2194,Calle 8392,,Rafaela,3,2376,AR,home,2025-10-28 17:05:44
1199,2195,Calle 8941,,Mar del Plata,1,8231,AR,home,2025-10-28 17:05:44
1200,2196,Calle 3855,Piso 9 Dto B,CABA,1,7397,AR,home,2025-10-28 17:05:44
1201,2197,Calle 3060,Piso 1 Dto C,Mar del Plata,1,5503,AR,home,2025-10-28 17:05:44
1202,2198,Calle 1041,Piso 12 Dto C,Rafaela,3,9108,AR,home,2025-10-28 17:05:44
1203,2199,Calle 2457,Piso 10 Dto C,Mar del Plata,1,9287,AR,home,2025-10-28 17:05:44
1204,2200,Calle 2122,,Córdoba,2,9092,AR,home,2025-10-28 17:05:44
1205,2201,Calle 5215,,Rafaela,3,7530,AR,home,2025-10-28 17:05:44
1206,2202,Calle 6041,Piso 1 Dto C,Córdoba,2,1489,AR,home,2025-10-28 17:05:44
1207,2203,Calle 6242,Piso 12 Dto C,Santa Fe,3,8481,AR,home,2025-10-28 17:05:44
1208,2204,Calle 2752,,CABA,1,6613,AR,home,2025-10-28 17:05:44
1209,2205,Calle 8579,Piso 7 Dto B,CABA,1,4213,AR,home,2025-10-28 17:05:44
1210,2206,Calle 4820,,Mar del Plata,1,3180,AR,home,2025-10-28 17:05:44
1211,2207,Calle 6413,,Villa Carlos Paz,2,6573,AR,home,2025-10-28 17:05:44
1212,2208,Calle 5372,Piso 3 Dto C,CABA,1,8918,AR,home,2025-10-28 17:05:44
1213,2209,Calle 6375,,Godoy Cruz,4,7613,AR,home,2025-10-28 17:05:44
1214,2210,Calle 5626,Piso 9 Dto C,Rosario,3,2674,AR,home,2025-10-28 17:05:44
1215,2211,Calle 1741,Piso 9 Dto C,Rafaela,3,7049,AR,home,2025-10-28 17:05:44
1216,2212,Calle 8023,Piso 9 Dto B,Mar del Plata,1,6314,AR,home,2025-10-28 17:05:44
1217,2213,Calle 4708,,Villa Carlos Paz,2,4181,AR,home,2025-10-28 17:05:44
1218,2214,Calle 8394,,Córdoba,2,8884,AR,home,2025-10-28 17:05:44
1219,2215,Calle 8545,,CABA,1,5409,AR,home,2025-10-28 17:05:44
1220,2216,Calle 3444,,La Plata,1,6328,AR,home,2025-10-28 17:05:44
1221,2217,Calle 5371,,La Plata,1,3842,AR,home,2025-10-28 17:05:44
1222,2218,Calle 6873,,Córdoba,2,4901,AR,home,2025-10-28 17:05:44
1223,2219,Calle 751,Piso 1 Dto C,La Plata,1,3452,AR,home,2025-10-28 17:05:44
1224,2220,Calle 577,Piso 6 Dto A,CABA,1,7273,AR,home,2025-10-28 17:05:44
1225,2221,Calle 9695,,Mendoza,4,3156,AR,home,2025-10-28 17:05:44
1226,2222,Calle 2127,Piso 4 Dto C,La Plata,1,7589,AR,home,2025-10-28 17:05:44
1227,2223,Calle 9133,,Santa Fe,3,6315,AR,home,2025-10-28 17:05:44
1228,2224,Calle 8830,Piso 8 Dto B,La Plata,1,3745,AR,home,2025-10-28 17:05:44
1229,2225,Calle 8360,Piso 6 Dto C,La Plata,1,9869,AR,home,2025-10-28 17:05:44
1230,2226,Calle 5960,Piso 6 Dto C,Villa Carlos Paz,2,3912,AR,home,2025-10-28 17:05:44
1231,2227,Calle 1945,Piso 2 Dto C,Mar del Plata,1,6444,AR,home,2025-10-28 17:05:44
1232,2228,Calle 646,Piso 1 Dto A,CABA,1,7103,AR,home,2025-10-28 17:05:44
1233,2229,Calle 1192,,Córdoba,2,6340,AR,home,2025-10-28 17:05:44
1234,2230,Calle 5309,,CABA,1,9548,AR,home,2025-10-28 17:05:44
1235,2231,Calle 9103,,Villa Carlos Paz,2,5651,AR,home,2025-10-28 17:05:44
1236,2232,Calle 8599,Piso 10 Dto B,Mar del Plata,1,9038,AR,home,2025-10-28 17:05:44
1237,2233,Calle 3639,Piso 7 Dto B,Mar del Plata,1,5795,AR,home,2025-10-28 17:05:44
1238,2234,Calle 2126,,CABA,1,7042,AR,home,2025-10-28 17:05:44
1239,2235,Calle 8616,,CABA,1,3190,AR,home,2025-10-28 17:05:44
1240,2236,Calle 3280,,Rosario,3,5994,AR,home,2025-10-28 17:05:44
1241,2237,Calle 133,,Mar del Plata,1,7805,AR,home,2025-10-28 17:05:44
1242,2238,Calle 9057,,CABA,1,9724,AR,home,2025-10-28 17:05:44
1243,2239,Calle 8499,Piso 12 Dto A,Santa Fe,3,3899,AR,home,2025-10-28 17:05:44
1244,2240,Calle 7607,Piso 6 Dto B,Santa Fe,3,5352,AR,home,2025-10-28 17:05:44
1245,2241,Calle 9359,,CABA,1,2478,AR,home,2025-10-28 17:05:44
1246,2242,Calle 7432,,Rafaela,3,2675,AR,home,2025-10-28 17:05:44
1247,2243,Calle 7202,Piso 2 Dto C,CABA,1,3876,AR,home,2025-10-28 17:05:44
1248,2244,Calle 3250,,CABA,1,4049,AR,home,2025-10-28 17:05:44
1249,2245,Calle 2543,,CABA,1,7749,AR,home,2025-10-28 17:05:44
1250,2246,Calle 6998,,San Rafael,4,5967,AR,home,2025-10-28 17:05:44
1251,2247,Calle 3875,Piso 3 Dto B,Córdoba,2,5006,AR,home,2025-10-28 17:05:44
1252,2248,Calle 5048,,Mar del Plata,1,9013,AR,home,2025-10-28 17:05:44
1253,2249,Calle 3586,Piso 3 Dto B,Villa Carlos Paz,2,5049,AR,home,2025-10-28 17:05:44
1254,2250,Calle 4160,,Villa Carlos Paz,2,3956,AR,home,2025-10-28 17:05:44
1255,2251,Calle 7190,,Río Cuarto,2,8211,AR,home,2025-10-28 17:05:44
1256,2252,Calle 4039,Piso 11 Dto C,La Plata,1,9634,AR,home,2025-10-28 17:05:44
1257,2253,Calle 8034,,Córdoba,2,9502,AR,home,2025-10-28 17:05:44
1258,2254,Calle 1615,Piso 3 Dto B,CABA,1,1889,AR,home,2025-10-28 17:05:44
1259,2255,Calle 729,Piso 5 Dto C,CABA,1,8628,AR,home,2025-10-28 17:05:44
1260,2256,Calle 7183,,Mar del Plata,1,7098,AR,home,2025-10-28 17:05:44
1261,2257,Calle 8766,,CABA,1,4309,AR,home,2025-10-28 17:05:44
1262,2258,Calle 3872,,La Plata,1,6254,AR,home,2025-10-28 17:05:44
1263,2259,Calle 2671,,La Plata,1,1374,AR,home,2025-10-28 17:05:44
1264,2260,Calle 9616,,Córdoba,2,2515,AR,home,2025-10-28 17:05:44
1265,2261,Calle 8379,,La Plata,1,1080,AR,home,2025-10-28 17:05:44
1266,2262,Calle 3448,Piso 11 Dto C,Mendoza,4,2522,AR,home,2025-10-28 17:05:44
1267,2263,Calle 2473,,CABA,1,4395,AR,home,2025-10-28 17:05:44
1268,2264,Calle 7543,,Mar del Plata,1,1876,AR,home,2025-10-28 17:05:44
1269,2265,Calle 1463,Piso 2 Dto A,Río Cuarto,2,7597,AR,home,2025-10-28 17:05:44
1270,2266,Calle 686,,CABA,1,8315,AR,home,2025-10-28 17:05:44
1271,2267,Calle 8670,,Río Cuarto,2,4507,AR,home,2025-10-28 17:05:44
1272,2268,Calle 7069,,CABA,1,9784,AR,home,2025-10-28 17:05:44
1273,2269,Calle 4940,,Villa Carlos Paz,2,5621,AR,home,2025-10-28 17:05:44
1274,2270,Calle 373,Piso 9 Dto C,La Plata,1,9598,AR,home,2025-10-28 17:05:44
1275,2271,Calle 9445,,Mendoza,4,3459,AR,home,2025-10-28 17:05:44
1276,2272,Calle 9690,Piso 4 Dto C,CABA,1,6733,AR,home,2025-10-28 17:05:44
1277,2273,Calle 21,Piso 4 Dto C,Rosario,3,3100,AR,home,2025-10-28 17:05:44
1278,2274,Calle 3750,,Rosario,3,5513,AR,home,2025-10-28 17:05:44
1279,2275,Calle 9007,Piso 6 Dto C,La Plata,1,7346,AR,home,2025-10-28 17:05:44
1280,2276,Calle 3474,,Rosario,3,3558,AR,home,2025-10-28 17:05:44
1281,2277,Calle 882,Piso 7 Dto A,La Plata,1,3653,AR,home,2025-10-28 17:05:44
1282,2278,Calle 4554,,La Plata,1,8259,AR,home,2025-10-28 17:05:44
1283,2279,Calle 367,,Mar del Plata,1,3072,AR,home,2025-10-28 17:05:44
1284,2280,Calle 5610,,CABA,1,1124,AR,home,2025-10-28 17:05:44
1285,2281,Calle 531,,Villa Carlos Paz,2,1276,AR,home,2025-10-28 17:05:44
1286,2282,Calle 8133,Piso 10 Dto C,Godoy Cruz,4,7038,AR,home,2025-10-28 17:05:44
1287,2283,Calle 1064,Piso 6 Dto B,Santa Fe,3,7094,AR,home,2025-10-28 17:05:44
1288,2284,Calle 4033,,CABA,1,3242,AR,home,2025-10-28 17:05:44
1289,2285,Calle 1812,,CABA,1,2941,AR,home,2025-10-28 17:05:44
1290,2286,Calle 437,,CABA,1,2644,AR,home,2025-10-28 17:05:44
1291,2287,Calle 8012,,CABA,1,9919,AR,home,2025-10-28 17:05:44
1292,2288,Calle 6001,,Mar del Plata,1,1499,AR,home,2025-10-28 17:05:44
1293,2289,Calle 997,,San Rafael,4,9329,AR,home,2025-10-28 17:05:44
1294,2290,Calle 4039,,CABA,1,6441,AR,home,2025-10-28 17:05:44
1295,2291,Calle 5917,Piso 9 Dto B,Godoy Cruz,4,5919,AR,home,2025-10-28 17:05:44
1296,2292,Calle 1872,,Rosario,3,1285,AR,home,2025-10-28 17:05:44
1297,2293,Calle 8712,Piso 9 Dto C,La Plata,1,8320,AR,home,2025-10-28 17:05:44
1298,2294,Calle 4158,,Río Cuarto,2,2974,AR,home,2025-10-28 17:05:44
1299,2295,Calle 3283,,CABA,1,8200,AR,home,2025-10-28 17:05:44
1300,2296,Calle 7157,Piso 3 Dto A,Santa Fe,3,2049,AR,home,2025-10-28 17:05:44
1301,2297,Calle 7783,,CABA,1,5358,AR,home,2025-10-28 17:05:44
1302,2298,Calle 5089,,CABA,1,2111,AR,home,2025-10-28 17:05:44
1303,2299,Calle 7957,,Mar del Plata,1,5133,AR,home,2025-10-28 17:05:44
1304,2300,Calle 4304,,Mar del Plata,1,5416,AR,home,2025-10-28 17:05:44
1305,2301,Calle 1078,,Mar del Plata,1,5186,AR,home,2025-10-28 17:05:44
1306,2302,Calle 4877,Piso 11 Dto C,Mar del Plata,1,7471,AR,home,2025-10-28 17:05:44
1307,2303,Calle 3665,,San Rafael,4,8589,AR,home,2025-10-28 17:05:44
1308,2304,Calle 6263,Piso 10 Dto C,Villa Carlos Paz,2,2672,AR,home,2025-10-28 17:05:44
1309,2305,Calle 2433,Piso 4 Dto B,Mendoza,4,1804,AR,home,2025-10-28 17:05:44
1310,2306,Calle 4068,Piso 4 Dto A,La Plata,1,8158,AR,home,2025-10-28 17:05:44
1311,2307,Calle 8445,Piso 11 Dto C,Mar del Plata,1,2866,AR,home,2025-10-28 17:05:44
1312,2308,Calle 4328,,Rosario,3,1431,AR,home,2025-10-28 17:05:44
1313,2309,Calle 7549,,Mar del Plata,1,2458,AR,home,2025-10-28 17:05:44
1314,2310,Calle 450,Piso 11 Dto C,CABA,1,2557,AR,home,2025-10-28 17:05:44
1315,2311,Calle 3854,Piso 6 Dto C,Mendoza,4,3401,AR,home,2025-10-28 17:05:44
1316,2312,Calle 368,Piso 12 Dto C,La Plata,1,9326,AR,home,2025-10-28 17:05:44
1317,2313,Calle 8956,Piso 7 Dto B,Rosario,3,9767,AR,home,2025-10-28 17:05:44
1318,2314,Calle 7394,,CABA,1,8214,AR,home,2025-10-28 17:05:44
1319,2315,Calle 8833,,CABA,1,5251,AR,home,2025-10-28 17:05:44
1320,2316,Calle 5247,,La Plata,1,3946,AR,home,2025-10-28 17:05:44
1321,2317,Calle 4908,,CABA,1,2376,AR,home,2025-10-28 17:05:44
1322,2318,Calle 9674,Piso 5 Dto A,La Plata,1,9268,AR,home,2025-10-28 17:05:44
1323,2319,Calle 9480,,La Plata,1,5376,AR,home,2025-10-28 17:05:44
1324,2320,Calle 1932,Piso 5 Dto A,Córdoba,2,2843,AR,home,2025-10-28 17:05:44
1325,2321,Calle 9042,,La Plata,1,8987,AR,home,2025-10-28 17:05:44
1326,2322,Calle 9064,Piso 9 Dto A,Río Cuarto,2,7183,AR,home,2025-10-28 17:05:44
1327,2323,Calle 9520,Piso 11 Dto C,La Plata,1,3977,AR,home,2025-10-28 17:05:44
1328,2324,Calle 6909,Piso 12 Dto C,Río Cuarto,2,7165,AR,home,2025-10-28 17:05:44
1329,2325,Calle 4339,,Mar del Plata,1,5352,AR,home,2025-10-28 17:05:44
1330,2326,Calle 1062,,CABA,1,6538,AR,home,2025-10-28 17:05:44
1331,2327,Calle 5826,Piso 10 Dto A,CABA,1,5509,AR,home,2025-10-28 17:05:44
1332,2328,Calle 8234,Piso 10 Dto A,CABA,1,9759,AR,home,2025-10-28 17:05:44
1333,2329,Calle 3735,Piso 10 Dto A,Mar del Plata,1,3252,AR,home,2025-10-28 17:05:44
1334,2330,Calle 8638,,CABA,1,7961,AR,home,2025-10-28 17:05:44
1335,2331,Calle 1462,,Córdoba,2,2850,AR,home,2025-10-28 17:05:44
1336,2332,Calle 2675,Piso 4 Dto C,Mar del Plata,1,2768,AR,home,2025-10-28 17:05:44
1337,2333,Calle 6679,,Mar del Plata,1,5073,AR,home,2025-10-28 17:05:44
1338,2334,Calle 9115,Piso 9 Dto A,Godoy Cruz,4,6446,AR,home,2025-10-28 17:05:44
1339,2335,Calle 4562,,Godoy Cruz,4,5295,AR,home,2025-10-28 17:05:44
1340,2336,Calle 5209,,Villa Carlos Paz,2,5737,AR,home,2025-10-28 17:05:44
1341,2337,Calle 6823,Piso 7 Dto A,Mar del Plata,1,8933,AR,home,2025-10-28 17:05:44
1342,2338,Calle 4239,,Rosario,3,9957,AR,home,2025-10-28 17:05:44
1343,2339,Calle 47,,San Rafael,4,2587,AR,home,2025-10-28 17:05:44
1344,2340,Calle 6779,,La Plata,1,6348,AR,home,2025-10-28 17:05:44
1345,2341,Calle 6170,Piso 5 Dto C,San Rafael,4,9821,AR,home,2025-10-28 17:05:44
1346,2342,Calle 6486,Piso 12 Dto C,Río Cuarto,2,6105,AR,home,2025-10-28 17:05:44
1347,2343,Calle 1480,Piso 6 Dto B,La Plata,1,6137,AR,home,2025-10-28 17:05:44
1348,2344,Calle 2209,,Mar del Plata,1,1959,AR,home,2025-10-28 17:05:44
1349,2345,Calle 6251,Piso 12 Dto A,Mendoza,4,2857,AR,home,2025-10-28 17:05:44
1350,2346,Calle 1014,Piso 4 Dto C,La Plata,1,4393,AR,home,2025-10-28 17:05:44
1351,2347,Calle 2061,Piso 2 Dto C,La Plata,1,6368,AR,home,2025-10-28 17:05:44
1352,2348,Calle 7955,,Villa Carlos Paz,2,5933,AR,home,2025-10-28 17:05:44
1353,2349,Calle 4100,Piso 3 Dto A,Mar del Plata,1,7165,AR,home,2025-10-28 17:05:44
1354,2350,Calle 9122,Piso 10 Dto B,Villa Carlos Paz,2,9151,AR,home,2025-10-28 17:05:44
1355,2351,Calle 4295,Piso 3 Dto A,La Plata,1,6156,AR,home,2025-10-28 17:05:44
1356,2352,Calle 7260,,Santa Fe,3,8382,AR,home,2025-10-28 17:05:44
1357,2353,Calle 3151,,Rosario,3,7965,AR,home,2025-10-28 17:05:44
1358,2354,Calle 4229,,La Plata,1,4019,AR,home,2025-10-28 17:05:44
1359,2355,Calle 888,Piso 2 Dto B,La Plata,1,6685,AR,home,2025-10-28 17:05:44
1360,2356,Calle 6972,,Mendoza,4,3865,AR,home,2025-10-28 17:05:44
1361,2357,Calle 7016,Piso 8 Dto C,La Plata,1,6089,AR,home,2025-10-28 17:05:44
1362,2358,Calle 1104,,La Plata,1,2295,AR,home,2025-10-28 17:05:44
1363,2359,Calle 1513,Piso 6 Dto C,CABA,1,9739,AR,home,2025-10-28 17:05:44
1364,2360,Calle 101,,Córdoba,2,8775,AR,home,2025-10-28 17:05:44
1365,2361,Calle 8103,,Godoy Cruz,4,2296,AR,home,2025-10-28 17:05:44
1366,2362,Calle 7276,Piso 1 Dto B,Villa Carlos Paz,2,3210,AR,home,2025-10-28 17:05:44
1367,2363,Calle 6964,,Rosario,3,3697,AR,home,2025-10-28 17:05:44
1368,2364,Calle 3749,Piso 12 Dto B,La Plata,1,4735,AR,home,2025-10-28 17:05:44
1369,2365,Calle 6323,Piso 9 Dto A,Mar del Plata,1,6740,AR,home,2025-10-28 17:05:44
1370,2366,Calle 8423,,La Plata,1,3021,AR,home,2025-10-28 17:05:44
1371,2367,Calle 8249,Piso 6 Dto B,Córdoba,2,5396,AR,home,2025-10-28 17:05:44
1372,2368,Calle 4170,Piso 5 Dto C,La Plata,1,5672,AR,home,2025-10-28 17:05:44
1373,2369,Calle 3225,,CABA,1,4171,AR,home,2025-10-28 17:05:44
1374,2370,Calle 4678,Piso 9 Dto C,Godoy Cruz,4,2390,AR,home,2025-10-28 17:05:44
1375,2371,Calle 3380,Piso 4 Dto C,La Plata,1,3725,AR,home,2025-10-28 17:05:44
1376,2372,Calle 9095,,CABA,1,2192,AR,home,2025-10-28 17:05:44
1377,2373,Calle 8895,Piso 1 Dto A,CABA,1,5045,AR,home,2025-10-28 17:05:44
1378,2374,Calle 3185,,Mar del Plata,1,6324,AR,home,2025-10-28 17:05:44
1379,2375,Calle 4371,Piso 10 Dto A,CABA,1,4760,AR,home,2025-10-28 17:05:44
1380,2376,Calle 1702,Piso 9 Dto A,Mar del Plata,1,8217,AR,home,2025-10-28 17:05:44
1381,2377,Calle 1098,,Mar del Plata,1,5568,AR,home,2025-10-28 17:05:44
1382,2378,Calle 5890,Piso 5 Dto B,Mar del Plata,1,1876,AR,home,2025-10-28 17:05:44
1383,2379,Calle 5925,Piso 12 Dto A,Mar del Plata,1,4562,AR,home,2025-10-28 17:05:44
1384,2380,Calle 1756,Piso 1 Dto C,Río Cuarto,2,4947,AR,home,2025-10-28 17:05:44
1385,2381,Calle 8231,Piso 9 Dto C,La Plata,1,9828,AR,home,2025-10-28 17:05:44
1386,2382,Calle 9491,,Rafaela,3,1998,AR,home,2025-10-28 17:05:44
1387,2383,Calle 7885,,Godoy Cruz,4,8853,AR,home,2025-10-28 17:05:44
1388,2384,Calle 2254,,La Plata,1,1596,AR,home,2025-10-28 17:05:44
1389,2385,Calle 8855,Piso 12 Dto B,Rafaela,3,3867,AR,home,2025-10-28 17:05:44
1390,2386,Calle 9122,Piso 11 Dto A,CABA,1,3666,AR,home,2025-10-28 17:05:44
1391,2387,Calle 1691,Piso 3 Dto A,Mar del Plata,1,1492,AR,home,2025-10-28 17:05:44
1392,2388,Calle 9283,,Mendoza,4,4474,AR,home,2025-10-28 17:05:44
1393,2389,Calle 1917,,CABA,1,3879,AR,home,2025-10-28 17:05:44
1394,2390,Calle 8553,Piso 7 Dto B,Mar del Plata,1,7216,AR,home,2025-10-28 17:05:44
1395,2391,Calle 8322,Piso 11 Dto C,CABA,1,7328,AR,home,2025-10-28 17:05:44
1396,2392,Calle 4842,Piso 4 Dto B,CABA,1,2522,AR,home,2025-10-28 17:05:44
1397,2393,Calle 3855,Piso 9 Dto B,Mar del Plata,1,4997,AR,home,2025-10-28 17:05:44
1398,2394,Calle 7907,,Córdoba,2,4194,AR,home,2025-10-28 17:05:44
1399,2395,Calle 5184,,Mar del Plata,1,1059,AR,home,2025-10-28 17:05:44
1400,2396,Calle 7489,,Córdoba,2,7063,AR,home,2025-10-28 17:05:44
1401,2397,Calle 9640,,San Rafael,4,6429,AR,home,2025-10-28 17:05:44
1402,2398,Calle 7142,Piso 7 Dto C,Mendoza,4,7915,AR,home,2025-10-28 17:05:44
1403,2399,Calle 6439,,CABA,1,2479,AR,home,2025-10-28 17:05:44
1404,2400,Calle 7324,,Mendoza,4,7534,AR,home,2025-10-28 17:05:44
1405,2401,Calle 688,,Santa Fe,3,7017,AR,home,2025-10-28 17:05:44
1406,2402,Calle 6877,Piso 9 Dto A,Santa Fe,3,3307,AR,home,2025-10-28 17:05:44
1407,2403,Calle 9251,,Mar del Plata,1,7363,AR,home,2025-10-28 17:05:44
1408,2404,Calle 3836,,Rafaela,3,8741,AR,home,2025-10-28 17:05:44
1409,2405,Calle 7952,Piso 10 Dto A,San Rafael,4,1501,AR,home,2025-10-28 17:05:44
1410,2406,Calle 2960,,Santa Fe,3,8446,AR,home,2025-10-28 17:05:44
1411,2407,Calle 3879,,Mar del Plata,1,3174,AR,home,2025-10-28 17:05:44
1412,2408,Calle 7448,,Santa Fe,3,7228,AR,home,2025-10-28 17:05:44
1413,2409,Calle 9066,Piso 1 Dto C,CABA,1,3280,AR,home,2025-10-28 17:05:44
1414,2410,Calle 5499,,Santa Fe,3,8545,AR,home,2025-10-28 17:05:44
1415,2411,Calle 1479,,Mar del Plata,1,8999,AR,home,2025-10-28 17:05:44
1416,2412,Calle 1223,,CABA,1,5592,AR,home,2025-10-28 17:05:44
1417,2413,Calle 6600,Piso 3 Dto B,Río Cuarto,2,3900,AR,home,2025-10-28 17:05:44
1418,2414,Calle 5477,,La Plata,1,8360,AR,home,2025-10-28 17:05:44
1419,2415,Calle 6004,,Santa Fe,3,6678,AR,home,2025-10-28 17:05:44
1420,2416,Calle 5226,,CABA,1,1047,AR,home,2025-10-28 17:05:44
1421,2417,Calle 8142,,La Plata,1,1815,AR,home,2025-10-28 17:05:44
1422,2418,Calle 5607,,Córdoba,2,8526,AR,home,2025-10-28 17:05:44
1423,2419,Calle 4563,,CABA,1,6375,AR,home,2025-10-28 17:05:44
1424,2420,Calle 7955,,CABA,1,3636,AR,home,2025-10-28 17:05:44
1425,2421,Calle 1477,,Córdoba,2,7381,AR,home,2025-10-28 17:05:44
1426,2422,Calle 103,,Godoy Cruz,4,6757,AR,home,2025-10-28 17:05:44
1427,2423,Calle 1499,Piso 2 Dto C,Córdoba,2,1016,AR,home,2025-10-28 17:05:44
1428,2424,Calle 1412,Piso 6 Dto A,Rosario,3,2324,AR,home,2025-10-28 17:05:44
1429,2425,Calle 7219,,Córdoba,2,4270,AR,home,2025-10-28 17:05:44
1430,2426,Calle 7049,,CABA,1,1075,AR,home,2025-10-28 17:05:44
1431,2427,Calle 1420,Piso 9 Dto C,Mar del Plata,1,6361,AR,home,2025-10-28 17:05:44
1432,2428,Calle 2308,Piso 10 Dto C,Mar del Plata,1,7769,AR,home,2025-10-28 17:05:44
1433,2429,Calle 5647,Piso 3 Dto C,Villa Carlos Paz,2,5571,AR,home,2025-10-28 17:05:44
1434,2430,Calle 1444,,Santa Fe,3,8768,AR,home,2025-10-28 17:05:44
1435,2431,Calle 1355,,Rafaela,3,1581,AR,home,2025-10-28 17:05:44
1436,2432,Calle 5764,Piso 9 Dto C,CABA,1,4633,AR,home,2025-10-28 17:05:44
1437,2433,Calle 3496,Piso 12 Dto B,La Plata,1,5194,AR,home,2025-10-28 17:05:44
1438,2434,Calle 5528,,Rosario,3,7645,AR,home,2025-10-28 17:05:44
1439,2435,Calle 638,Piso 12 Dto B,Godoy Cruz,4,4174,AR,home,2025-10-28 17:05:44
1440,2436,Calle 4119,,Mar del Plata,1,9964,AR,home,2025-10-28 17:05:44
1441,2437,Calle 3734,Piso 7 Dto C,Godoy Cruz,4,7650,AR,home,2025-10-28 17:05:44
1442,2438,Calle 5473,Piso 1 Dto B,La Plata,1,5533,AR,home,2025-10-28 17:05:44
1443,2439,Calle 5498,Piso 6 Dto A,La Plata,1,7505,AR,home,2025-10-28 17:05:44
1444,2440,Calle 160,Piso 10 Dto A,CABA,1,6317,AR,home,2025-10-28 17:05:44
1445,2441,Calle 5071,,Mar del Plata,1,4826,AR,home,2025-10-28 17:05:44
1446,2442,Calle 7581,,Mendoza,4,1312,AR,home,2025-10-28 17:05:44
1447,2443,Calle 7294,,La Plata,1,3902,AR,home,2025-10-28 17:05:44
1448,2444,Calle 6078,Piso 4 Dto B,Villa Carlos Paz,2,2362,AR,home,2025-10-28 17:05:44
1449,2445,Calle 2216,Piso 3 Dto B,Mendoza,4,6854,AR,home,2025-10-28 17:05:44
